Filter,N,FPR_Target,Workload,NegShare,LoadFactor,Threads,FPBits,Insert_s,Query_s,FalsePosRate,BPE
quotient,1000000,0.01,read-only,0.9,1,1,8,0.0513029,0.0752393,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,1,12,0.0517568,0.0757328,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,1,16,0.0516797,0.0777097,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,2,8,0.0512572,0.0776025,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,2,12,0.0518506,0.0734582,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,2,16,0.0516084,0.0738776,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,4,8,0.0533206,0.0755712,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,4,12,0.0521112,0.0762679,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,4,16,0.0519493,0.0756203,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,8,8,0.0521409,0.0740095,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,8,12,0.0555692,0.0748116,0.00595,1073.74
quotient,1000000,0.01,read-only,0.9,1,8,16,0.0519356,0.0747557,0.00595,1073.74
quotient,1000000,0.01,read-mostly,0,1,1,8,0.0524372,0.0731038,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,1,12,0.0513713,0.0699814,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,1,16,0.0513979,0.0720006,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,2,8,0.0526421,0.0733068,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,2,12,0.0543464,0.076336,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,2,16,0.0538494,0.0738154,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,4,8,0.0542616,0.0726898,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,4,12,0.0536215,0.0742493,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,4,16,0.0540764,0.0749724,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,8,8,0.0536742,0.0751539,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,8,12,0.0529218,0.0758633,0,1073.74
quotient,1000000,0.01,read-mostly,0,1,8,16,0.0521565,0.0738543,0,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,1,8,0.0536095,0.0799662,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,1,12,0.0524833,0.0817458,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,1,16,0.0516346,0.0789012,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,2,8,0.0516463,0.0796399,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,2,12,0.0559589,0.0863139,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,2,16,0.0528506,0.0955286,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,4,8,0.053967,0.0778504,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,4,12,0.051416,0.0794946,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,4,16,0.0519391,0.0794539,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,8,8,0.0521065,0.0780087,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,8,12,0.0525068,0.0785438,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.5,1,8,16,0.0539099,0.0783648,0.00328737,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,1,8,0.0515721,0.0812046,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,1,12,0.0521432,0.083274,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,1,16,0.0521604,0.0836608,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,2,8,0.0521429,0.0850893,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,2,12,0.0532444,0.0827588,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,2,16,0.0534916,0.0834282,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,4,8,0.050863,0.0820116,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,4,12,0.0524501,0.0850339,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,4,16,0.0526282,0.0847308,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,8,8,0.054688,0.0815993,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,8,12,0.0529561,0.0819085,0.00610842,1073.74
quotient,1000000,0.01,read-mostly,0.9,1,8,16,0.0547705,0.0817601,0.00610842,1073.74
quotient,1000000,0.01,balanced,0,1,1,8,0.0569066,0.0980611,0,1073.74
quotient,1000000,0.01,balanced,0,1,1,12,0.0516831,0.102626,0,1073.74
quotient,1000000,0.01,balanced,0,1,1,16,0.0548477,0.103425,0,1073.74
quotient,1000000,0.01,balanced,0,1,2,8,0.0525181,0.100875,0,1073.74
quotient,1000000,0.01,balanced,0,1,2,12,0.0542932,0.0994082,0,1073.74
quotient,1000000,0.01,balanced,0,1,2,16,0.0563036,0.103115,0,1073.74
quotient,1000000,0.01,balanced,0,1,4,8,0.0630379,0.104455,0,1073.74
quotient,1000000,0.01,balanced,0,1,4,12,0.0557666,0.115906,0,1073.74
quotient,1000000,0.01,balanced,0,1,4,16,0.0599354,0.103125,0,1073.74
quotient,1000000,0.01,balanced,0,1,8,8,0.0553695,0.103463,0,1073.74
quotient,1000000,0.01,balanced,0,1,8,12,0.0522014,0.103315,0,1073.74
quotient,1000000,0.01,balanced,0,1,8,16,0.0545669,0.099425,0,1073.74
quotient,1000000,0.01,balanced,0.5,1,1,8,0.0553593,0.135483,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,1,12,0.057377,0.11568,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,1,16,0.0560762,0.116501,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,2,8,0.0559919,0.112086,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,2,12,0.0597988,0.118182,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,2,16,0.0592104,0.113129,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,4,8,0.0561293,0.114063,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,4,12,0.0548707,0.116559,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,4,16,0.055233,0.105029,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,8,8,0.0526508,0.108356,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,8,12,0.0562817,0.105263,0.004404,1073.74
quotient,1000000,0.01,balanced,0.5,1,8,16,0.0516151,0.106585,0.004404,1073.74
quotient,1000000,0.01,balanced,0.9,1,1,8,0.0514534,0.113996,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,1,12,0.0526478,0.110534,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,1,16,0.0510809,0.111614,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,2,8,0.0543545,0.113107,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,2,12,0.0530384,0.112318,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,2,16,0.0560275,0.111823,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,4,8,0.0516823,0.110013,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,4,12,0.0548619,0.114178,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,4,16,0.0583153,0.128226,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,8,8,0.0562189,0.113551,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,8,12,0.0534902,0.111446,0.008018,1073.74
quotient,1000000,0.01,balanced,0.9,1,8,16,0.058767,0.111743,0.008018,1073.74
quotient,1000000,0.001,read-only,0,1,1,8,0.0540217,0.0651881,0,1073.74
quotient,1000000,0.001,read-only,0,1,1,12,0.0538152,0.0659146,0,1073.74
quotient,1000000,0.001,read-only,0,1,1,16,0.0520982,0.0649658,0,1073.74
quotient,1000000,0.001,read-only,0,1,2,8,0.0557568,0.0654088,0,1073.74
quotient,1000000,0.001,read-only,0,1,2,12,0.0521351,0.0670771,0,1073.74
quotient,1000000,0.001,read-only,0,1,2,16,0.0517979,0.0653372,0,1073.74
quotient,1000000,0.001,read-only,0,1,4,8,0.0548285,0.0678983,0,1073.74
quotient,1000000,0.001,read-only,0,1,4,12,0.0510097,0.0677908,0,1073.74
quotient,1000000,0.001,read-only,0,1,4,16,0.0543203,0.0663696,0,1073.74
quotient,1000000,0.001,read-only,0,1,8,8,0.054457,0.0655425,0,1073.74
quotient,1000000,0.001,read-only,0,1,8,12,0.051761,0.0647501,0,1073.74
quotient,1000000,0.001,read-only,0,1,8,16,0.0544598,0.0675854,0,1073.74
quotient,1000000,0.001,read-only,0.5,1,1,8,0.0558675,0.072146,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,1,12,0.0517314,0.0712046,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,1,16,0.0543463,0.0727439,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,2,8,0.0521529,0.0742513,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,2,12,0.0521715,0.0722865,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,2,16,0.0545128,0.076627,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,4,8,0.0520817,0.0750676,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,4,12,0.0523302,0.073285,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,4,16,0.0521229,0.0765358,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,8,8,0.0538066,0.0705935,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,8,12,0.0518274,0.0831198,0.00321,1073.74
quotient,1000000,0.001,read-only,0.5,1,8,16,0.0535536,0.0775601,0.00321,1073.74
quotient,1000000,0.001,read-only,0.9,1,1,8,0.0514127,0.0732407,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,1,12,0.0543286,0.0747656,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,1,16,0.051632,0.0803072,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,2,8,0.0516431,0.0760335,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,2,12,0.0533236,0.0750446,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,2,16,0.0565784,0.0779919,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,4,8,0.0515874,0.0762033,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,4,12,0.0514665,0.0746724,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,4,16,0.0517558,0.0787305,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,8,8,0.0508104,0.0728873,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,8,12,0.0520811,0.076992,0.00595,1073.74
quotient,1000000,0.001,read-only,0.9,1,8,16,0.0524367,0.0780965,0.00595,1073.74
quotient,1000000,0.001,read-mostly,0,1,1,8,0.0511915,0.0717897,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,1,12,0.0510631,0.0725711,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,1,16,0.052038,0.0730773,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,2,8,0.051408,0.0739658,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,2,12,0.0519394,0.0747355,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,2,16,0.0530735,0.073078,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,4,8,0.0518132,0.0734013,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,4,12,0.050664,0.0751478,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,4,16,0.0530428,0.0726919,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,8,8,0.0547307,0.0707605,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,8,12,0.0549551,0.0738359,0,1073.74
quotient,1000000,0.001,read-mostly,0,1,8,16,0.0538939,0.0704256,0,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,1,8,0.0525699,0.078774,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,1,12,0.0551645,0.078605,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,1,16,0.0534214,0.0860337,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,2,8,0.0517616,0.0812277,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,2,12,0.051588,0.0810082,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,2,16,0.0535289,0.0786603,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,4,8,0.0512807,0.0789276,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,4,12,0.0520862,0.0777268,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,4,16,0.053922,0.081202,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,8,8,0.0524385,0.0816299,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,8,12,0.0521521,0.0795464,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.5,1,8,16,0.0546117,0.079477,0.00328737,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,1,8,0.0529334,0.0824282,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,1,12,0.0510934,0.0844404,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,1,16,0.051947,0.0841712,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,2,8,0.0553823,0.0849686,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,2,12,0.0518566,0.0830071,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,2,16,0.0527759,0.0871847,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,4,8,0.0521057,0.0847422,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,4,12,0.0513033,0.0859706,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,4,16,0.0584052,0.0874321,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,8,8,0.0540247,0.0835553,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,8,12,0.0521756,0.0837195,0.00610842,1073.74
quotient,1000000,0.001,read-mostly,0.9,1,8,16,0.0540144,0.0854787,0.00610842,1073.74
quotient,1000000,0.001,balanced,0,1,1,8,0.0519888,0.0961781,0,1073.74
quotient,1000000,0.001,balanced,0,1,1,12,0.05607,0.103271,0,1073.74
quotient,1000000,0.001,balanced,0,1,1,16,0.0540093,0.0983473,0,1073.74
quotient,1000000,0.001,balanced,0,1,2,8,0.0518818,0.0996513,0,1073.74
quotient,1000000,0.001,balanced,0,1,2,12,0.052858,0.0988746,0,1073.74
quotient,1000000,0.001,balanced,0,1,2,16,0.0512674,0.0976026,0,1073.74
quotient,1000000,0.001,balanced,0,1,4,8,0.061625,0.106309,0,1073.74
quotient,1000000,0.001,balanced,0,1,4,12,0.0528399,0.100336,0,1073.74
quotient,1000000,0.001,balanced,0,1,4,16,0.0516442,0.0986804,0,1073.74
quotient,1000000,0.001,balanced,0,1,8,8,0.0533587,0.0986562,0,1073.74
quotient,1000000,0.001,balanced,0,1,8,12,0.0536085,0.0966318,0,1073.74
quotient,1000000,0.001,balanced,0,1,8,16,0.0520876,0.101293,0,1073.74
quotient,1000000,0.001,balanced,0.5,1,1,8,0.0537712,0.10468,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,1,12,0.0519908,0.105129,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,1,16,0.055555,0.105268,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,2,8,0.0526207,0.105041,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,2,12,0.0520316,0.108654,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,2,16,0.0534857,0.104209,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,4,8,0.0522974,0.107968,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,4,12,0.0520624,0.106613,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,4,16,0.0515918,0.107185,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,8,8,0.0522675,0.106623,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,8,12,0.05298,0.103235,0.004404,1073.74
quotient,1000000,0.001,balanced,0.5,1,8,16,0.0554806,0.10653,0.004404,1073.74
quotient,1000000,0.001,balanced,0.9,1,1,8,0.0519724,0.111331,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,1,12,0.0529662,0.110592,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,1,16,0.0528228,0.109529,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,2,8,0.0532688,0.109295,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,2,12,0.0551126,0.111398,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,2,16,0.0524294,0.110328,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,4,8,0.0521197,0.11118,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,4,12,0.0586705,0.114861,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,4,16,0.0562255,0.109052,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,8,8,0.0521783,0.111705,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,8,12,0.0528646,0.110212,0.008018,1073.74
quotient,1000000,0.001,balanced,0.9,1,8,16,0.0512585,0.116713,0.008018,1073.74
quotient,5000000,0.05,read-only,0,1,1,8,0.250299,0.356904,0,1717.99
quotient,5000000,0.05,read-only,0,1,1,12,0.253552,0.35692,0,1717.99
quotient,5000000,0.05,read-only,0,1,1,16,0.253461,0.351998,0,1717.99
quotient,5000000,0.05,read-only,0,1,2,8,0.317675,0.417506,0,1717.99
quotient,5000000,0.05,read-only,0,1,2,12,0.256587,0.347989,0,1717.99
quotient,5000000,0.05,read-only,0,1,2,16,0.265619,0.34733,0,1717.99
quotient,5000000,0.05,read-only,0,1,4,8,0.25968,0.349778,0,1717.99
quotient,5000000,0.05,read-only,0,1,4,12,0.313057,0.384503,0,1717.99
quotient,5000000,0.05,read-only,0,1,4,16,0.263823,0.348821,0,1717.99
quotient,5000000,0.05,read-only,0,1,8,8,0.253653,0.376634,0,1717.99
quotient,5000000,0.05,read-only,0,1,8,12,0.255156,0.343688,0,1717.99
quotient,5000000,0.05,read-only,0,1,8,16,0.287465,0.337317,0,1717.99
quotient,5000000,0.05,read-only,0.5,1,1,8,0.258711,0.346479,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,1,12,0.24873,0.353166,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,1,16,0.249541,0.350431,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,2,8,0.290265,0.351148,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,2,12,0.25368,0.342708,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,2,16,0.253313,0.39799,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,4,8,0.25505,0.358435,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,4,12,0.281942,0.406955,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,4,16,0.253426,0.355104,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,8,8,0.255164,0.417366,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,8,12,0.252148,0.384145,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.5,1,8,16,0.256536,0.381205,0.0019296,1717.99
quotient,5000000,0.05,read-only,0.9,1,1,8,0.281568,0.356389,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,1,12,0.285351,0.368689,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,1,16,0.264495,0.332945,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,2,8,0.297037,0.374683,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,2,12,0.27774,0.37855,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,2,16,0.261367,0.350466,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,4,8,0.262492,0.355768,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,4,12,0.321387,0.375196,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,4,16,0.275605,0.345217,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,8,8,0.248219,0.34907,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,8,12,0.251538,0.348202,0.0034754,1717.99
quotient,5000000,0.05,read-only,0.9,1,8,16,0.304679,0.363985,0.0034754,1717.99
quotient,5000000,0.05,read-mostly,0,1,1,8,0.247883,0.393503,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,1,12,0.262778,0.371834,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,1,16,0.25005,0.375024,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,2,8,0.255607,0.376547,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,2,12,0.259692,0.373186,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,2,16,0.263495,0.379818,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,4,8,0.252418,0.375099,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,4,12,0.2578,0.49032,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,4,16,0.250861,0.386932,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,8,8,0.25416,0.385912,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,8,12,0.252893,0.373032,0,1717.99
quotient,5000000,0.05,read-mostly,0,1,8,16,0.316733,0.51074,0,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,1,8,0.25045,0.39144,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,1,12,0.251277,0.37759,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,1,16,0.252833,0.382645,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,2,8,0.245727,0.429433,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,2,12,0.245745,0.395214,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,2,16,0.249949,0.387532,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,4,8,0.309374,0.415806,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,4,12,0.25462,0.400804,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,4,16,0.300665,0.390312,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,8,8,0.253579,0.410112,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,8,12,0.259344,0.401496,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.5,1,8,16,0.262076,0.381424,0.00198274,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,1,8,0.268638,0.406991,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,1,12,0.263524,0.376449,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,1,16,0.260832,0.390547,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,2,8,0.387482,0.447888,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,2,12,0.254385,0.388185,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,2,16,0.264639,0.376262,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,4,8,0.259602,0.380334,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,4,12,0.282703,0.399229,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,4,16,0.258105,0.399336,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,8,8,0.261581,0.388721,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,8,12,0.293056,0.396164,0.003584,1717.99
quotient,5000000,0.05,read-mostly,0.9,1,8,16,0.262366,0.38135,0.003584,1717.99
quotient,5000000,0.05,balanced,0,1,1,8,0.268361,0.474419,0,1717.99
quotient,5000000,0.05,balanced,0,1,1,12,0.254291,0.464444,0,1717.99
quotient,5000000,0.05,balanced,0,1,1,16,0.258126,0.476979,0,1717.99
quotient,5000000,0.05,balanced,0,1,2,8,0.260153,0.47298,0,1717.99
quotient,5000000,0.05,balanced,0,1,2,12,0.284597,0.45891,0,1717.99
quotient,5000000,0.05,balanced,0,1,2,16,0.263642,0.453403,0,1717.99
quotient,5000000,0.05,balanced,0,1,4,8,0.254714,0.460697,0,1717.99
quotient,5000000,0.05,balanced,0,1,4,12,0.257709,0.494566,0,1717.99
quotient,5000000,0.05,balanced,0,1,4,16,0.25221,0.480906,0,1717.99
quotient,5000000,0.05,balanced,0,1,8,8,0.259771,0.484512,0,1717.99
quotient,5000000,0.05,balanced,0,1,8,12,0.257053,0.493755,0,1717.99
quotient,5000000,0.05,balanced,0,1,8,16,0.2671,0.536793,0,1717.99
quotient,5000000,0.05,balanced,0.5,1,1,8,0.263075,0.479001,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,1,12,0.258978,0.477615,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,1,16,0.259784,0.509743,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,2,8,0.269608,0.543238,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,2,12,0.277802,0.551953,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,2,16,0.25997,0.49925,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,4,8,0.26384,0.499234,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,4,12,0.259491,0.507843,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,4,16,0.260761,0.519597,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,8,8,0.262346,0.488359,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,8,12,0.251085,0.502933,0.00255,1717.99
quotient,5000000,0.05,balanced,0.5,1,8,16,0.25457,0.50455,0.00255,1717.99
quotient,5000000,0.05,balanced,0.9,1,1,8,0.262741,0.524828,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,1,12,0.29048,0.514694,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,1,16,0.25858,0.509253,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,2,8,0.268123,0.537096,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,2,12,0.255859,0.514562,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,2,16,0.251055,0.507472,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,4,8,0.253796,0.537713,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,4,12,0.258242,0.521902,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,4,16,0.266611,0.513806,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,8,8,0.264996,0.519945,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,8,12,0.285696,0.527507,0.0046228,1717.99
quotient,5000000,0.05,balanced,0.9,1,8,16,0.255471,0.519243,0.0046228,1717.99
